"","","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2015-05-19 14:30:00",2295,13.02,28.76,0.0328,0.0022,22.0874,3.1187,1.9249,1.0062,0.0204,0.0013,24.25,2.6433,1.839,1.0042,0.0396,0.0019,20.4807,3.3816,1.9622,1.0055,0.0442,0.0015,21.4725,3.5593,1.9882,1.0044,0.0323,0.0014,22.365,3.0982,1.9158,1.0039,0.0648,0.0024,21.0558,4.3838,2.1001,1.0069,0.0571,0.0046,21.3848,4.0734,2.0515,1.0134,0.0242,0.0017,20.4752,2.7859,1.8729,1.0051,0.0299,0.0026,22.7529,3.0061,1.9011,1.0077,0.0488,0.003,21.0695,3.7416,2.013,1.0091,0.0283,0.0027,21.6042,2.9421,1.8921,1.0083,0.0599,0.0019,21.4341,4.1876,2.0718,1.0054,0.0751,0.0076,20.6805,4.8037,2.1509,1.0225,0.045,0.0037,20.7901,3.5921,1.9882,1.0112,0.0335,0.0019,20.196,3.1446,1.9362,1.0051,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 15:00:00",2296,13.02,27.53,0.0328,0.0023,22.0984,3.1183,1.9249,1.0064,0.0206,0.0013,24.2445,2.65,1.8401,1.0044,0.0398,0.002,20.7737,3.3887,1.9633,1.0059,0.0442,0.0015,21.7386,3.5593,1.9882,1.0044,0.0327,0.0014,22.4227,3.1131,1.9181,1.0039,0.0648,0.0025,21.3135,4.383,2.1001,1.0073,0.0571,0.0046,21.4588,4.073,2.0515,1.0136,0.0244,0.0017,20.7627,2.793,1.874,1.005,0.0299,0.0027,23.0146,3.0057,1.9011,1.0079,0.0487,0.0032,21.1572,3.7402,2.013,1.0099,0.0282,0.0028,21.8155,2.9417,1.8921,1.0087,0.0599,0.0019,21.6618,4.1873,2.0718,1.0056,0.0753,0.0077,21.0284,4.8123,2.1521,1.0229,0.045,0.0037,20.9709,3.592,1.9882,1.0113,0.0337,0.0019,20.5847,3.1521,1.9373,1.0051,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 15:30:00",2297,13.02,26.87,0.033,0.0023,22.167,3.1258,1.926,1.0064,0.0208,0.0012,24.658,2.657,1.8412,1.0041,0.04,0.0018,21.3107,3.3973,1.9644,1.0055,0.0444,0.0015,22.1726,3.5669,1.9893,1.0046,0.0329,0.0014,22.5548,3.1206,1.9192,1.0039,0.0648,0.0026,21.489,4.3826,2.1001,1.0075,0.0573,0.0046,21.5905,4.082,2.0526,1.0135,0.0247,0.0018,21.1298,2.8065,1.8763,1.0054,0.0303,0.0029,23.6246,3.0195,1.9034,1.0085,0.049,0.0032,21.6042,3.7489,2.0142,1.0097,0.0284,0.003,22.0104,2.9485,1.8932,1.009,0.0599,0.0019,21.8924,4.1873,2.0718,1.0056,0.0753,0.0076,21.4067,4.8128,2.1521,1.0226,0.0454,0.0037,21.3656,3.6084,1.9904,1.0111,0.0343,0.0021,21.0284,3.1738,1.9407,1.0056,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 16:00:00",2298,13.02,26.13,0.033,0.0024,22.2055,3.1251,1.926,1.0069,0.0208,0.0016,24.4081,2.6558,1.8412,1.0051,0.0402,0.002,21.7277,3.4046,1.9656,1.0058,0.0446,0.0016,22.6566,3.5747,1.9904,1.0047,0.0331,0.0016,22.6896,3.1275,1.9203,1.0043,0.065,0.0026,21.6261,4.3915,2.1012,1.0075,0.0575,0.0048,21.5658,4.0897,2.0537,1.014,0.0249,0.0017,21.3299,2.8139,1.8774,1.0051,0.0305,0.0029,23.9343,3.0268,1.9045,1.0085,0.049,0.0032,21.9363,3.7491,2.0142,1.0096,0.0284,0.003,22.0297,2.9481,1.8932,1.0092,0.0599,0.0019,21.9912,4.1873,2.0718,1.0056,0.0752,0.0078,21.6453,4.8114,2.1521,1.0233,0.0456,0.0037,21.6097,3.6161,1.9916,1.0113,0.0345,0.0021,21.4835,3.1812,1.9418,1.0057,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 16:30:00",2299,13.02,24.66,0.0328,0.0025,21.9583,3.1173,1.9249,1.0071,0.0206,0.0014,23.6771,2.6495,1.8401,1.0047,0.0402,0.002,21.7551,3.4044,1.9656,1.0059,0.0446,0.0015,22.8053,3.5749,1.9904,1.0046,0.0333,0.0015,22.5107,3.1351,1.9215,1.0042,0.0648,0.0026,21.6069,4.3828,2.1001,1.0074,0.0573,0.0047,21.2915,4.0816,2.0526,1.0137,0.0247,0.0019,21.3025,2.8062,1.8763,1.0056,0.0303,0.003,23.6909,3.019,1.9034,1.0088,0.049,0.0032,21.9088,3.7488,2.0142,1.0097,0.0284,0.0029,21.8759,2.9486,1.8932,1.0089,0.0599,0.002,21.8237,4.187,2.0718,1.0057,0.0753,0.0077,21.6563,4.8122,2.1521,1.0229,0.0458,0.0038,21.4999,3.6235,1.9927,1.0117,0.0344,0.0023,21.7222,3.1802,1.9418,1.0063,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 17:00:00",2300,13.02,22.98,0.0326,0.0023,21.5521,3.1108,1.9237,1.0065,0.0202,0.0015,22.8438,2.6359,1.8378,1.0049,0.0402,0.002,21.5301,3.4043,1.9656,1.006,0.0443,0.0016,22.6071,3.5668,1.9893,1.0047,0.0333,0.0015,22.0214,3.1353,1.9215,1.0041,0.0648,0.0026,21.4451,4.3828,2.1001,1.0074,0.0571,0.0048,20.886,4.0722,2.0515,1.014,0.0245,0.0017,21.0695,2.7997,1.8751,1.0053,0.0299,0.0031,23.2132,3.0041,1.9011,1.009,0.049,0.0031,21.574,3.7495,2.0142,1.0094,0.0284,0.0031,21.5356,2.9479,1.8932,1.0094,0.0599,0.002,21.5493,4.187,2.0718,1.0057,0.0752,0.0078,21.4588,4.8115,2.1521,1.0232,0.0456,0.0039,21.1682,3.6151,1.9916,1.0119,0.0346,0.0022,21.5959,3.1883,1.943,1.006,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 17:30:00",2301,13.02,21.4,0.0324,0.0025,21.0503,3.1023,1.9226,1.0071,0.0201,0.0014,22.005,2.6296,1.8367,1.0045,0.04,0.0022,21.1216,3.3958,1.9644,1.0064,0.0441,0.0016,22.2468,3.5589,1.9882,1.0047,0.0331,0.0016,21.3738,3.1275,1.9203,1.0043,0.0648,0.0026,21.16,4.3829,2.1001,1.0073,0.0567,0.0046,20.3739,4.0559,2.0492,1.0134,0.0245,0.0018,20.7353,2.7994,1.8751,1.0055,0.0297,0.0031,22.6373,2.9969,1.9,1.009,0.0487,0.0033,21.1463,3.7401,2.013,1.01,0.0282,0.0031,21.1079,2.9405,1.8921,1.0094,0.0599,0.0021,21.1161,4.1863,2.0718,1.0061,0.075,0.0078,21.1216,4.8022,2.1509,1.0231,0.0454,0.0039,20.6696,3.607,1.9904,1.0119,0.0345,0.0022,21.2915,3.1809,1.9418,1.0059,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 18:00:00",2302,13.02,20.13,0.0322,0.0025,20.53,3.0951,1.9215,1.007,0.0199,0.0015,21.2778,2.6223,1.8356,1.005,0.04,0.002,20.6887,3.3968,1.9644,1.0058,0.0439,0.0016,21.832,3.5509,1.987,1.0047,0.0329,0.0015,20.7107,3.1202,1.9192,1.0041,0.0648,0.0026,20.8339,4.3828,2.1001,1.0074,0.0562,0.0045,19.9279,4.0386,2.0469,1.0133,0.0243,0.0018,20.3219,2.7926,1.874,1.0054,0.0293,0.0027,22.0626,2.9837,1.8977,1.0081,0.0486,0.0031,20.6943,3.7325,2.0119,1.0095,0.0282,0.003,20.697,2.9409,1.8921,1.0092,0.0599,0.0021,20.7326,4.1864,2.0718,1.006,0.075,0.0077,20.7682,4.8025,2.1509,1.023,0.0452,0.0038,20.1577,3.5998,1.9893,1.0114,0.0345,0.0021,20.8312,3.1814,1.9418,1.0056,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 18:30:00",2303,13.02,19.15,0.0322,0.0024,20.0182,3.0952,1.9215,1.0069,0.0195,0.0015,20.6614,2.6089,1.8333,1.0049,0.0398,0.002,20.2535,3.3888,1.9633,1.0059,0.0437,0.0017,21.3656,3.5424,1.9859,1.005,0.0327,0.0015,20.0674,3.113,1.9181,1.004,0.0646,0.0026,20.4807,4.3738,2.0989,1.0073,0.056,0.0045,19.4492,4.0299,2.0458,1.0133,0.0242,0.0017,19.8841,2.786,1.8729,1.0051,0.0291,0.0029,21.4835,2.9757,1.8966,1.0086,0.0483,0.0031,20.2043,3.7242,2.0108,1.0095,0.028,0.0031,20.2535,2.9335,1.891,1.0093,0.0599,0.0019,20.3384,4.1873,2.0718,1.0056,0.0748,0.0077,20.3712,4.7929,2.1498,1.023,0.045,0.0038,19.627,3.5916,1.9882,1.0115,0.0344,0.0023,20.3137,3.1804,1.9418,1.0062,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 19:00:00",2304,13.02,18.48,0.0321,0.0021,19.5805,3.0895,1.9203,1.0058,0.0192,0.0013,20.0702,2.5962,1.8311,1.0044,0.0396,0.0021,19.8267,3.3805,1.9622,1.0062,0.0438,0.0015,20.9243,3.5433,1.9859,1.0045,0.0323,0.0016,19.5122,3.0977,1.9158,1.0042,0.0646,0.0025,20.1878,4.3742,2.0989,1.0071,0.0556,0.0045,19.0308,4.0127,2.0435,1.0132,0.024,0.0017,19.4821,2.779,1.8717,1.0051,0.029,0.0028,20.9462,2.9688,1.8955,1.0083,0.0483,0.0031,19.7884,3.7243,2.0108,1.0095,0.028,0.003,19.865,2.9338,1.891,1.0091,0.0597,0.002,19.9251,4.178,2.0707,1.0058,0.0746,0.0076,20.0127,4.7841,2.1487,1.0227,0.045,0.0037,19.1238,3.5922,1.9882,1.0112,0.0343,0.0023,19.813,3.173,1.9407,1.0061,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 19:30:00",2305,13.02,17.95,0.0319,0.0022,19.0992,3.0813,1.9192,1.0063,0.0192,0.0013,19.6106,2.5961,1.8311,1.0044,0.0396,0.002,19.4028,3.381,1.9622,1.0059,0.0435,0.0016,20.4862,3.535,1.9848,1.0047,0.0321,0.0015,19.0007,3.0903,1.9147,1.0042,0.0643,0.0025,19.8568,4.3653,2.0978,1.007,0.0554,0.0045,18.648,4.004,2.0424,1.0132,0.024,0.0017,19.0554,2.7791,1.8717,1.005,0.0288,0.0028,20.4588,2.9619,1.8944,1.0082,0.0481,0.003,19.3836,3.7163,2.0096,1.0093,0.0278,0.0032,19.4793,2.9258,1.8898,1.0096,0.0597,0.0021,19.5614,4.1776,2.0707,1.006,0.0746,0.0074,19.6379,4.7854,2.1487,1.0221,0.0448,0.0038,18.6507,3.5836,1.987,1.0115,0.0343,0.0022,19.3535,3.1733,1.9407,1.006,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 20:00:00",2306,13.02,17.56,0.0317,0.0021,18.7327,3.0744,1.9181,1.006,0.019,0.0014,19.1676,2.5893,1.8299,1.0045,0.0394,0.0019,19.0336,3.3734,1.961,1.0057,0.0433,0.0015,20.1003,3.5274,1.9836,1.0045,0.0319,0.0015,18.5495,3.0831,1.9136,1.0041,0.0641,0.0025,19.5641,4.3562,2.0967,1.007,0.0552,0.0045,18.2787,3.9956,2.0413,1.0131,0.0238,0.0016,18.7327,2.7723,1.8706,1.0049,0.0286,0.0029,20.0264,2.9539,1.8932,1.0087,0.0481,0.003,18.9734,3.7163,2.0096,1.0093,0.0278,0.003,19.1183,2.9264,1.8898,1.0092,0.0597,0.0019,19.2441,4.1784,2.0707,1.0056,0.0744,0.0075,19.307,4.7754,2.1475,1.0224,0.0446,0.0036,18.2623,3.5764,1.9859,1.0111,0.0343,0.0021,18.8886,3.1738,1.9407,1.0057,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 20:30:00",2307,13.02,17.29,0.0317,0.0022,18.358,3.0741,1.9181,1.0062,0.0188,0.0012,18.7573,2.5831,1.8288,1.0041,0.0392,0.0019,18.6972,3.3657,1.9599,1.0057,0.0431,0.0016,19.731,3.5189,1.9825,1.0048,0.0319,0.0015,18.1446,3.0833,1.9136,1.0039,0.0641,0.0024,19.2851,4.3566,2.0967,1.0069,0.0547,0.0044,17.9859,3.9785,2.039,1.013,0.0238,0.0017,18.4155,2.7718,1.8706,1.0053,0.0284,0.0028,19.5969,2.9475,1.8921,1.0081,0.0479,0.0031,18.6507,3.7079,2.0085,1.0094,0.0277,0.0029,18.7628,2.9195,1.8887,1.0089,0.0597,0.0021,18.9378,4.1776,2.0707,1.006,0.0742,0.0074,18.9707,4.7664,2.1464,1.0221,0.0444,0.0036,17.8929,3.5687,1.9848,1.0109,0.0341,0.0023,18.4921,3.1652,1.9396,1.0063,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 21:00:00",2308,13.02,17.06,0.0315,0.0023,18.0188,3.0662,1.917,1.0065,0.0188,0.0011,18.3881,2.5835,1.8288,1.0038,0.0392,0.0019,18.3689,3.3657,1.9599,1.0057,0.0431,0.0016,19.3398,3.5189,1.9825,1.0048,0.0317,0.0015,17.778,3.0758,1.9124,1.004,0.0639,0.0023,19.0089,4.3482,2.0955,1.0065,0.0545,0.0043,17.715,3.9705,2.0379,1.0126,0.0236,0.0017,18.0927,2.7651,1.8695,1.0052,0.0282,0.0028,19.2059,2.9401,1.891,1.0083,0.0477,0.003,18.3197,3.6999,2.0074,1.0092,0.0277,0.0031,18.4537,2.9189,1.8887,1.0094,0.0597,0.002,18.6425,4.178,2.0707,1.0058,0.0742,0.0074,18.6808,4.7667,2.1464,1.022,0.0442,0.0036,17.5425,3.5606,1.9836,1.011,0.0341,0.0023,18.1255,3.1652,1.9396,1.0063,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 21:30:00",2309,13.01,16.76,0.0313,0.0023,17.6958,3.0587,1.9158,1.0066,0.0187,0.0012,18.0325,2.5767,1.8277,1.0039,0.039,0.002,18.0215,3.3576,1.9588,1.0058,0.0429,0.0016,19.0254,3.5109,1.9814,1.0048,0.0315,0.0015,17.4576,3.0681,1.9113,1.0042,0.0639,0.0023,18.7655,4.3481,2.0955,1.0066,0.0543,0.0043,17.4166,3.9622,2.0368,1.0125,0.0236,0.0015,17.7697,2.7656,1.8695,1.0047,0.028,0.0026,18.8339,2.9337,1.8898,1.0077,0.0477,0.003,17.9996,3.7001,2.0074,1.0091,0.0275,0.0029,18.2021,2.9126,1.8876,1.0087,0.0595,0.002,18.3717,4.1693,2.0695,1.0058,0.0742,0.0074,18.3854,4.7664,2.1464,1.0221,0.044,0.0037,17.2357,3.5523,1.9825,1.0111,0.0341,0.0023,17.767,3.1653,1.9396,1.0062,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 22:00:00",2310,13.01,16.44,0.0313,0.0022,17.3727,3.0592,1.9158,1.0063,0.0185,0.0011,17.6192,2.5701,1.8265,1.0038,0.039,0.0019,17.7287,3.358,1.9588,1.0056,0.0427,0.0015,18.6698,3.5036,1.9803,1.0045,0.0314,0.0015,17.0905,3.061,1.9102,1.004,0.0637,0.0023,18.5085,4.3393,2.0944,1.0065,0.0541,0.0043,17.1152,3.9534,2.0356,1.0126,0.0234,0.0016,17.4878,2.7583,1.8684,1.005,0.0278,0.0027,18.4565,2.9261,1.8887,1.008,0.0475,0.0029,17.7013,3.6924,2.0062,1.0087,0.0275,0.0029,17.8737,2.9125,1.8876,1.0088,0.0595,0.002,18.0626,4.1692,2.0695,1.0058,0.0742,0.0074,18.0762,4.7671,2.1464,1.0219,0.0438,0.0036,16.9014,3.5449,1.9814,1.0108,0.0339,0.0022,17.4248,3.1582,1.9384,1.006,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 22:30:00",2311,13.01,16.12,0.0311,0.0022,17.0686,3.052,1.9147,1.0062,0.0183,0.0012,17.2851,2.5634,1.8254,1.0039,0.0388,0.0019,17.4001,3.3503,1.9576,1.0056,0.0427,0.0017,18.2787,3.5028,1.9803,1.005,0.0314,0.0014,16.7287,3.0613,1.9102,1.0037,0.0637,0.0023,18.2322,4.3388,2.0944,1.0067,0.0539,0.0042,16.811,3.9454,2.0345,1.0123,0.0235,0.0016,17.2084,2.7585,1.8684,1.0048,0.0277,0.0025,18.1118,2.9198,1.8876,1.0075,0.0475,0.0029,17.3809,3.6921,2.0062,1.0089,0.0273,0.0029,17.5754,2.9052,1.8864,1.0089,0.0595,0.0019,17.7807,4.1695,2.0695,1.0056,0.0739,0.0073,17.7999,4.7579,2.1453,1.0217,0.0436,0.0035,16.5723,3.537,1.9803,1.0107,0.0339,0.0023,17.0878,3.1581,1.9384,1.0061,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 23:00:00",2312,13.02,15.82,0.0311,0.002,16.7424,3.0527,1.9147,1.0057,0.0183,0.0014,16.9782,2.5628,1.8254,1.0045,0.0388,0.0019,17.0878,3.3504,1.9576,1.0055,0.0425,0.0016,17.9914,3.4954,1.9791,1.0047,0.0312,0.0015,16.4241,3.0536,1.909,1.004,0.0635,0.0023,17.9558,4.33,2.0933,1.0066,0.0537,0.0041,16.5257,3.9375,2.0334,1.0119,0.0233,0.0016,16.9233,2.7516,1.8672,1.0049,0.0275,0.0026,17.7752,2.9122,1.8864,1.0077,0.0473,0.003,17.096,3.6831,2.0051,1.0093,0.0273,0.003,17.2933,2.9049,1.8864,1.0091,0.0593,0.002,17.5371,4.1604,2.0684,1.0058,0.0737,0.0073,17.5261,4.7488,2.1441,1.0216,0.0436,0.0036,16.2896,3.5369,1.9803,1.0108,0.0339,0.0022,16.778,3.1585,1.9384,1.0058,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-05-19 23:30:00",2313,13.01,15.41,0.0309,0.0022,16.4982,3.0446,1.9136,1.0062,0.0183,0.0014,16.575,2.5627,1.8254,1.0045,0.0386,0.0018,16.7643,3.343,1.9565,1.0053,0.0425,0.0016,17.6219,3.4952,1.9791,1.0048,0.031,0.0015,16.0753,3.046,1.9079,1.0041,0.0635,0.0022,17.6903,4.3305,2.0933,1.0064,0.0535,0.0043,16.2182,3.9278,2.0322,1.0125,0.0234,0.0016,16.6381,2.7583,1.8684,1.005,0.0273,0.0025,17.3892,2.9055,1.8853,1.0075,0.0473,0.0028,16.7534,3.6845,2.0051,1.0085,0.0271,0.003,17.0028,2.8977,1.8853,1.0091,0.0593,0.0019,17.2522,4.1609,2.0684,1.0055,0.0738,0.007,17.2248,4.7503,2.1441,1.0209,0.0434,0.0033,15.9902,3.5301,1.9791,1.0101,0.0339,0.0022,16.512,3.1582,1.9384,1.006,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
